recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,path
7764cbbfd,10,1,5.7121,947.461,8.156,10852.7,/content/data/train_images/content/data/train_images/7764cbbfd.png
697f7210b,8,1,2.9653,3750.0,7.087999999999999,5531.25,/content/data/train_images/content/data/train_images/697f7210b.png
3ffaeaa6c,15,1,48.2453,93.75,51.5893,1125.0,/content/data/train_images/content/data/train_images/3ffaeaa6c.png
9ca91d4bc,13,1,36.1813,93.75,36.8053,843.75,/content/data/train_images/content/data/train_images/9ca91d4bc.png
b7485fa88,6,1,25.9787,562.5,28.1227,4406.25,/content/data/train_images/content/data/train_images/b7485fa88.png
a993402e2,23,4,31.9507,6459.96,39.8745,11627.9,/content/data/train_images/content/data/train_images/a993402e2.png
0d25045a9,1,1,47.2693,3843.75,48.1653,5625.0,/content/data/train_images/content/data/train_images/0d25045a9.png
bf9f90405,2,1,7.7067,468.75,9.4827,3000.0,/content/data/train_images/content/data/train_images/bf9f90405.png
eee00469a,11,1,14.2164,1808.79,15.3542,5684.77,/content/data/train_images/content/data/train_images/eee00469a.png
2b9c8d234,8,1,37.5413,3750.0,41.663999999999994,5531.25,/content/data/train_images/content/data/train_images/2b9c8d234.png
807efd6bb,3,1,52.4427,1031.25,53.184,2812.5,/content/data/train_images/content/data/train_images/807efd6bb.png
80590e499,21,1,7.4933,3281.25,8.5867,4125.0,/content/data/train_images/content/data/train_images/80590e499.png
dffd8ea5f,5,1,45.008,4781.25,47.36,10406.2,/content/data/train_images/content/data/train_images/dffd8ea5f.png
21c9f1ba3,8,1,11.8347,3750.0,15.9573,5531.25,/content/data/train_images/content/data/train_images/21c9f1ba3.png
f7d3b0080,10,1,43.0904,947.461,45.5343,10852.7,/content/data/train_images/content/data/train_images/f7d3b0080.png
52cec3943,13,1,54.0267,93.75,57.8987,1406.25,/content/data/train_images/content/data/train_images/52cec3943.png
e9fa364b7,0,1,24.8853,5906.25,25.68,8250.0,/content/data/train_images/content/data/train_images/e9fa364b7.png
34340b225,23,4,15.865,6459.96,23.7888,11627.9,/content/data/train_images/content/data/train_images/34340b225.png
655ca0adb,17,1,47.1307,1312.5,53.583999999999996,3937.5,/content/data/train_images/content/data/train_images/655ca0adb.png
7583b7c0c,17,4,23.8005,1464.26,27.5795,4565.04,/content/data/train_images/content/data/train_images/7583b7c0c.png
addfd4f67,4,1,9.456,2343.75,11.312000000000001,4218.75,/content/data/train_images/content/data/train_images/addfd4f67.png
c5503ce7b,3,1,7.472,1031.25,8.2133,2812.5,/content/data/train_images/content/data/train_images/c5503ce7b.png
90a1eac6d,21,1,11.488,3281.25,12.5813,4125.0,/content/data/train_images/content/data/train_images/90a1eac6d.png
99f72cf18,11,1,35.5614,1808.79,36.6991,5684.77,/content/data/train_images/content/data/train_images/99f72cf18.png
03b96f209,16,4,49.632,3093.75,51.4667,4593.75,/content/data/train_images/content/data/train_images/03b96f209.png
0d25045a9,1,1,47.2693,3843.75,48.1653,5625.0,/content/data/train_images/content/data/train_images/0d25045a9.png
fe8d9ac40,13,1,53.472,93.75,54.096000000000004,843.75,/content/data/train_images/content/data/train_images/fe8d9ac40.png
4fae9a4ea,13,1,28.7147,93.75,29.3387,843.75,/content/data/train_images/content/data/train_images/4fae9a4ea.png
6d5f5e052,19,1,36.9013,281.25,38.4533,2812.5,/content/data/train_images/content/data/train_images/6d5f5e052.png
cf8fbc4f1,5,1,56.1227,4781.25,58.4747,10406.2,/content/data/train_images/content/data/train_images/cf8fbc4f1.png
eaf5cf482,8,1,49.9413,3750.0,54.06399999999999,5531.25,/content/data/train_images/content/data/train_images/eaf5cf482.png
1383208d3,10,1,50.4744,947.461,52.9183,10852.7,/content/data/train_images/content/data/train_images/1383208d3.png
989b95591,18,1,55.4827,3187.5,56.176,5062.5,/content/data/train_images/content/data/train_images/989b95591.png
e25933b0a,0,1,17.632,5906.25,18.4267,8250.0,/content/data/train_images/content/data/train_images/e25933b0a.png
bc9dd660e,16,4,22.768,3093.75,24.6027,4593.75,/content/data/train_images/content/data/train_images/bc9dd660e.png
17ca96791,16,4,13.632,3093.75,15.4667,4593.75,/content/data/train_images/content/data/train_images/17ca96791.png
35f9c5c38,5,1,38.1227,4781.25,40.4747,10406.2,/content/data/train_images/content/data/train_images/35f9c5c38.png
015113cad,15,1,50.0533,93.75,53.3973,1125.0,/content/data/train_images/content/data/train_images/015113cad.png
a64b357d4,20,1,50.7413,2343.75,54.1813,5718.75,/content/data/train_images/content/data/train_images/a64b357d4.png
415cf2484,7,1,56.816,4687.5,59.9573,11437.5,/content/data/train_images/content/data/train_images/415cf2484.png
441707582,16,4,19.567999999999998,3093.75,21.4027,4593.75,/content/data/train_images/content/data/train_images/441707582.png
d1477bf79,7,1,5.2107,4687.5,8.352,11437.5,/content/data/train_images/content/data/train_images/d1477bf79.png
82a813386,21,1,2.1333,3281.25,3.2267,4125.0,/content/data/train_images/content/data/train_images/82a813386.png
581d07559,3,1,9.4293,1031.25,10.1707,2812.5,/content/data/train_images/content/data/train_images/581d07559.png
420aeb3ea,11,1,57.7306,1808.79,58.8684,5684.77,/content/data/train_images/content/data/train_images/420aeb3ea.png
bf964d1fa,16,4,56.0533,3093.75,57.888000000000005,4593.75,/content/data/train_images/content/data/train_images/bf964d1fa.png
c12e0a62b,17,1,23.488000000000003,1312.5,29.9413,3937.5,/content/data/train_images/content/data/train_images/c12e0a62b.png
5bfe1dec6,17,1,37.5733,1312.5,44.0267,3937.5,/content/data/train_images/content/data/train_images/5bfe1dec6.png
12a12f0fa,8,1,31.504,3750.0,35.6267,5531.25,/content/data/train_images/content/data/train_images/12a12f0fa.png
e574b09d3,5,1,21.2,4781.25,23.552,10406.2,/content/data/train_images/content/data/train_images/e574b09d3.png
057802c25,11,1,4.2202,1808.79,5.358,5684.77,/content/data/train_images/content/data/train_images/057802c25.png
cb5ddad47,17,1,17.887999999999998,1312.5,24.3413,3937.5,/content/data/train_images/content/data/train_images/cb5ddad47.png
2105bda77,11,1,49.0812,1808.79,50.218999999999994,5684.77,/content/data/train_images/content/data/train_images/2105bda77.png
c8bed66bb,10,1,46.8172,947.461,49.2611,10852.7,/content/data/train_images/content/data/train_images/c8bed66bb.png
4f6e4f097,10,1,20.4161,947.461,22.86,10852.7,/content/data/train_images/content/data/train_images/4f6e4f097.png
2df1f109b,13,1,8.0267,93.75,8.6507,843.75,/content/data/train_images/content/data/train_images/2df1f109b.png
e03896110,8,1,32.7893,3750.0,36.912,5531.25,/content/data/train_images/content/data/train_images/e03896110.png
9367e95cc,15,1,25.3227,93.75,28.6667,1125.0,/content/data/train_images/content/data/train_images/9367e95cc.png
043356ff8,18,1,0.1227,3187.5,0.816,5062.5,/content/data/train_images/content/data/train_images/043356ff8.png
8b68b817e,13,1,17.328,93.75,17.952,843.75,/content/data/train_images/content/data/train_images/8b68b817e.png
b12e80061,2,1,18.848,468.75,20.624000000000002,3000.0,/content/data/train_images/content/data/train_images/b12e80061.png
215bb7a8d,11,1,41.0006,1808.79,42.1384,5684.77,/content/data/train_images/content/data/train_images/215bb7a8d.png
3f88e7718,10,1,8.2953,947.461,10.7392,10852.7,/content/data/train_images/content/data/train_images/3f88e7718.png
2bcddf9a5,3,1,20.976,1031.25,21.7173,2812.5,/content/data/train_images/content/data/train_images/2bcddf9a5.png
b6b2bb1cd,6,1,0.1173,562.5,2.2613,4406.25,/content/data/train_images/content/data/train_images/b6b2bb1cd.png
3c4cf66fd,13,1,39.9573,93.75,40.5813,843.75,/content/data/train_images/content/data/train_images/3c4cf66fd.png
f9e724b46,22,1,16.0693,10687.5,17.6747,13687.5,/content/data/train_images/content/data/train_images/f9e724b46.png
178b835e3,16,4,4.256,3093.75,6.0907,4593.75,/content/data/train_images/content/data/train_images/178b835e3.png
6bf2953a8,20,1,19.4613,2343.75,22.9013,5718.75,/content/data/train_images/content/data/train_images/6bf2953a8.png
0c448e77c,17,4,36.2638,1464.26,40.0428,4565.04,/content/data/train_images/content/data/train_images/0c448e77c.png
a691e3d90,9,1,39.952,843.75,43.5147,5718.75,/content/data/train_images/content/data/train_images/a691e3d90.png
c9fc89429,14,1,39.3493,3750.0,39.6213,6468.75,/content/data/train_images/content/data/train_images/c9fc89429.png
e569702d8,12,1,3.7119999999999997,562.5,6.848,3281.25,/content/data/train_images/content/data/train_images/e569702d8.png
eb0cd97da,6,1,22.1013,562.5,24.1227,3187.5,/content/data/train_images/content/data/train_images/eb0cd97da.png
f3f82b897,19,1,53.7227,281.25,55.2747,2812.5,/content/data/train_images/content/data/train_images/f3f82b897.png
6093f0100,15,1,2.2453,93.75,5.5893,1125.0,/content/data/train_images/content/data/train_images/6093f0100.png
9e242fe66,16,4,30.96,3093.75,32.7947,4593.75,/content/data/train_images/content/data/train_images/9e242fe66.png
377e04f82,11,1,28.1019,1808.79,29.2397,5684.77,/content/data/train_images/content/data/train_images/377e04f82.png
e755e15ec,1,1,13.1093,3843.75,14.0053,5625.0,/content/data/train_images/content/data/train_images/e755e15ec.png
2d50db2b1,11,1,0.8707,1808.79,2.0085,5684.77,/content/data/train_images/content/data/train_images/2d50db2b1.png
22b46c334,8,1,12.7787,3750.0,16.9013,5531.25,/content/data/train_images/content/data/train_images/22b46c334.png
7448edc55,1,1,20.16,3843.75,21.055999999999997,5625.0,/content/data/train_images/content/data/train_images/7448edc55.png
55e48150a,11,1,32.119,1808.79,33.2568,5684.77,/content/data/train_images/content/data/train_images/55e48150a.png
247d81f2b,1,1,29.695999999999998,3843.75,30.592,5625.0,/content/data/train_images/content/data/train_images/247d81f2b.png
89898c3c9,8,1,38.9547,3750.0,43.0773,5531.25,/content/data/train_images/content/data/train_images/89898c3c9.png
77299bde7,21,1,42.3787,3281.25,43.472,4125.0,/content/data/train_images/content/data/train_images/77299bde7.png
bf6aa9579,3,1,47.7653,1031.25,48.5067,2812.5,/content/data/train_images/content/data/train_images/bf6aa9579.png
cd1d48eec,15,1,10.5493,93.75,13.8933,1125.0,/content/data/train_images/content/data/train_images/cd1d48eec.png
fdda158ed,12,1,42.848,562.5,45.983999999999995,3281.25,/content/data/train_images/content/data/train_images/fdda158ed.png
2b9c8d234,8,1,37.5413,3750.0,41.663999999999994,5531.25,/content/data/train_images/content/data/train_images/2b9c8d234.png
890abb1e3,23,1,34.9751,7235.16,41.0587,11283.4,/content/data/train_images/content/data/train_images/890abb1e3.png
aecf3d8d2,17,4,48.032,1406.25,50.64,3937.5,/content/data/train_images/content/data/train_images/aecf3d8d2.png
5a7cc4e44,17,4,49.9147,1406.25,52.5227,3937.5,/content/data/train_images/content/data/train_images/5a7cc4e44.png
a6c887130,18,1,11.3547,3187.5,12.048,5062.5,/content/data/train_images/content/data/train_images/a6c887130.png
d5c4f55f4,14,1,34.7947,2812.5,35.7173,4406.25,/content/data/train_images/content/data/train_images/d5c4f55f4.png
477119234,6,1,20.9387,562.5,22.96,3187.5,/content/data/train_images/content/data/train_images/477119234.png
c4a74dcf1,2,1,51.9413,468.75,53.7173,3000.0,/content/data/train_images/content/data/train_images/c4a74dcf1.png
3458e20b8,10,1,10.4432,947.461,12.8871,10852.7,/content/data/train_images/content/data/train_images/3458e20b8.png
295f49a04,10,1,38.0401,947.461,40.484,10852.7,/content/data/train_images/content/data/train_images/295f49a04.png
a7ff51ac4,22,1,32.1173,10687.5,33.7227,13687.5,/content/data/train_images/content/data/train_images/a7ff51ac4.png
090ae427d,7,1,26.1387,4687.5,29.28,11437.5,/content/data/train_images/content/data/train_images/090ae427d.png
bea3bcffa,8,1,29.2533,3750.0,33.376,5531.25,/content/data/train_images/content/data/train_images/bea3bcffa.png
aedfcfe60,3,1,11.1627,1031.25,11.904000000000002,2812.5,/content/data/train_images/content/data/train_images/aedfcfe60.png
3c621e663,17,1,2.8053,1312.5,9.2587,3937.5,/content/data/train_images/content/data/train_images/3c621e663.png
dabd22b08,14,1,28.4,2812.5,29.3227,4406.25,/content/data/train_images/content/data/train_images/dabd22b08.png
774912d66,23,4,16.9157,6459.96,24.8395,11627.9,/content/data/train_images/content/data/train_images/774912d66.png
8ad1a246f,13,1,27.1307,93.75,27.7547,843.75,/content/data/train_images/content/data/train_images/8ad1a246f.png
a5b66a68d,0,1,13.5093,5906.25,14.304,8250.0,/content/data/train_images/content/data/train_images/a5b66a68d.png
a8e6d4d75,21,1,35.7707,3281.25,36.864000000000004,4125.0,/content/data/train_images/content/data/train_images/a8e6d4d75.png
77cf1b7e3,21,1,1.376,3281.25,2.4693,4125.0,/content/data/train_images/content/data/train_images/77cf1b7e3.png
abd8cff8d,19,1,33.1467,281.25,34.6987,2812.5,/content/data/train_images/content/data/train_images/abd8cff8d.png
c68fb36e7,7,1,15.9253,4687.5,19.0667,11437.5,/content/data/train_images/content/data/train_images/c68fb36e7.png
590163609,5,1,0.0267,4781.25,2.3787,10406.2,/content/data/train_images/content/data/train_images/590163609.png
a993402e2,23,4,40.5014,6459.96,48.4252,11627.9,/content/data/train_images/content/data/train_images/a993402e2.png
45c356538,0,1,50.111999999999995,5906.25,50.9067,8250.0,/content/data/train_images/content/data/train_images/45c356538.png
533ae3f85,18,1,31.9573,3187.5,32.6507,5062.5,/content/data/train_images/content/data/train_images/533ae3f85.png
100e4ddc9,2,1,1.2853,468.75,3.0613,3000.0,/content/data/train_images/content/data/train_images/100e4ddc9.png
6c246167d,19,1,3.12,281.25,4.672,2812.5,/content/data/train_images/content/data/train_images/6c246167d.png
055088446,14,1,58.992,3750.0,59.263999999999996,6468.75,/content/data/train_images/content/data/train_images/055088446.png
f4d05c0de,5,1,42.08,4781.25,44.431999999999995,10406.2,/content/data/train_images/content/data/train_images/f4d05c0de.png
3a1293df5,2,1,31.0453,468.75,32.8213,3000.0,/content/data/train_images/content/data/train_images/3a1293df5.png
9c9aa37f5,6,1,3.9733,562.5,6.1173,4406.25,/content/data/train_images/content/data/train_images/9c9aa37f5.png
5b1e3b55b,17,1,6.7627,1312.5,13.216,3937.5,/content/data/train_images/content/data/train_images/5b1e3b55b.png
da956248e,20,1,45.5893,1312.5,50.9707,6093.75,/content/data/train_images/content/data/train_images/da956248e.png
b62b5a988,2,1,50.096000000000004,468.75,51.872,3000.0,/content/data/train_images/content/data/train_images/b62b5a988.png
1e0e340e1,6,1,44.0533,562.5,46.1973,4406.25,/content/data/train_images/content/data/train_images/1e0e340e1.png
4696db75c,11,1,49.2495,1808.79,50.3873,5684.77,/content/data/train_images/content/data/train_images/4696db75c.png
c245b2295,9,1,50.3573,843.75,53.92,5718.75,/content/data/train_images/content/data/train_images/c245b2295.png
3f48c15dc,10,1,39.0327,947.461,41.4766,10852.7,/content/data/train_images/content/data/train_images/3f48c15dc.png
5493f3b1a,22,1,12.1813,10687.5,13.7867,13687.5,/content/data/train_images/content/data/train_images/5493f3b1a.png
fc6c3b488,21,1,42.3467,3281.25,43.44,4125.0,/content/data/train_images/content/data/train_images/fc6c3b488.png
473cac467,11,1,9.0268,1808.79,10.1645,5684.77,/content/data/train_images/content/data/train_images/473cac467.png
71e134a57,1,1,36.7947,3843.75,37.6907,5625.0,/content/data/train_images/content/data/train_images/71e134a57.png
a1b1a5e31,3,1,5.6,1031.25,6.3413,2812.5,/content/data/train_images/content/data/train_images/a1b1a5e31.png
682657006,13,1,15.3173,93.75,15.9413,843.75,/content/data/train_images/content/data/train_images/682657006.png
8a59b5c31,5,1,30.1973,4781.25,32.5493,10406.2,/content/data/train_images/content/data/train_images/8a59b5c31.png
fd3f0d49b,6,1,39.8507,562.5,41.9947,4406.25,/content/data/train_images/content/data/train_images/fd3f0d49b.png
efb6a2e01,11,1,51.9837,1808.79,53.1215,5684.77,/content/data/train_images/content/data/train_images/efb6a2e01.png
48ceeeb96,23,4,28.7231,6459.96,36.6469,11627.9,/content/data/train_images/content/data/train_images/48ceeeb96.png
14d467153,8,1,0.3733,3750.0,4.496,5531.25,/content/data/train_images/content/data/train_images/14d467153.png
4a0ca83ec,9,1,20.831999999999997,1125.0,23.6373,5250.0,/content/data/train_images/content/data/train_images/4a0ca83ec.png
a5eface9a,1,1,37.7973,3843.75,38.6933,5625.0,/content/data/train_images/content/data/train_images/a5eface9a.png
fb3725395,14,1,54.1227,2812.5,55.0453,4406.25,/content/data/train_images/content/data/train_images/fb3725395.png
21e2f2977,15,1,22.384,93.75,25.728,1125.0,/content/data/train_images/content/data/train_images/21e2f2977.png
3508bf762,22,1,17.8027,10687.5,19.408,13687.5,/content/data/train_images/content/data/train_images/3508bf762.png
cfdd68da2,19,1,7.744,281.25,9.296,2812.5,/content/data/train_images/content/data/train_images/cfdd68da2.png
9cb1f4a34,17,4,27.3653,1406.25,29.9733,3937.5,/content/data/train_images/content/data/train_images/9cb1f4a34.png
ef10f60bf,8,1,44.2667,3750.0,48.3893,5531.25,/content/data/train_images/content/data/train_images/ef10f60bf.png
aefd0f061,3,1,11.2373,1031.25,11.9787,2812.5,/content/data/train_images/content/data/train_images/aefd0f061.png
738e4dcb5,9,1,53.2747,843.75,56.8373,5718.75,/content/data/train_images/content/data/train_images/738e4dcb5.png
b55d2f7b4,23,1,48.3265,7235.16,54.4102,11283.4,/content/data/train_images/content/data/train_images/b55d2f7b4.png
e03896110,8,1,32.7893,3750.0,36.912,5531.25,/content/data/train_images/content/data/train_images/e03896110.png
